Paro registrado;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Paro registrado en la Ciudad de Madrid (desde mayo de 2005);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Características;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.2.1. Paro registrado por Distrito, Grupo de edad y Sexo por Mes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Total;Total;Total;16 a 19 años;16 a 19 años;16 a 19 años;20 a 24 años;20 a 24 años;20 a 24 años;25 a 29 años;25 a 29 años;25 a 29 años;30 a 34 años;30 a 34 años;30 a 34 años;35 a 39 años;35 a 39 años;35 a 39 años;40 a 44 años;40 a 44 años;40 a 44 años;45 a 49 años;45 a 49 años;45 a 49 años;50 a 54 años;50 a 54 años;50 a 54 años;55 a 59 años;55 a 59 años;55 a 59 años;60 y más años;60 y más años;60 y más años
2018;Junio;19. Vicálvaro;4.487;1.935;2.552;155;82;73;307;156;151;377;167;210;375;153;222;414;166;248;575;215;360;689;265;424;634;292;342;573;258;315;388;181;207
2018;Junio;20. San Blas-Canillejas;8.728;3.786;4.942;190;108;82;434;221;213;692;283;409;750;290;460;788;319;469;953;366;587;1.111;459;652;1.334;600;734;1.435;682;753;1.041;458;583
2018;Junio;21. Barajas;1.781;724;1.057;19;11;8;65;35;30;118;43;75;161;61;100;180;70;110;244;89;155;228;92;136;252;98;154;271;127;144;243;98;145
2018;Julio;Ciudad de Madrid;166.322;71.975;94.347;3.605;1.875;1.730;8.352;4.038;4.314;13.732;5.879;7.853;15.972;6.407;9.565;17.953;7.283;10.670;19.832;8.064;11.768;21.566;9.362;12.204;22.758;10.053;12.705;23.612;10.632;12.980;18.940;8.382;10.558
2018;Julio;01. Centro;7.768;3.911;3.857;71;42;29;224;113;111;640;289;351;864;381;483;987;485;502;985;499;486;1.069;557;512;1.051;557;494;1.001;550;451;876;438;438
2018;Julio;02. Arganzuela;6.801;2.909;3.892;73;40;33;250;107;143;558;253;305;710;308;402;794;323;471;793;309;484;810;372;438;934;359;575;1.046;479;567;833;359;474
2018;Julio;03. Retiro;4.177;1.805;2.372;36;18;18;126;66;60;339;160;179;404;171;233;416;183;233;468;198;270;526;216;310;633;273;360;624;266;358;605;254;351
2018;Julio;04. Salamanca;4.812;1.934;2.878;34;24;10;153;84;69;403;173;230;476;197;279;475;188;287;556;198;358;563;238;325;714;277;437;772;300;472;666;255;411
2018;Julio;05. Chamartín;4.617;2.014;2.603;39;27;12;123;73;50;341;163;178;449;183;266;447;184;263;511;210;301;654;275;379;649;285;364;756;322;434;648;292;356
2018;Julio;06. Tetuán;8.020;3.536;4.484;135;65;70;395;196;199;694;282;412;813;319;494;842;356;486;937;375;562;1.020;474;546;1.138;529;609;1.140;521;619;906;419;487
2018;Julio;07. Chamberí;4.802;2.070;2.732;34;16;18;148;74;74;422;168;254;530;236;294;547;234;313;542;221;321;613;253;360;637;286;351;729;319;410;600;263;337
2018;Julio;08. Fuencarral-El Pardo;8.893;3.694;5.199;107;65;42;348;167;181;670;306;364;834;308;526;1.007;387;620;1.204;501;703;1.197;488;709;1.129;494;635;1.258;521;737;1.139;457;682
2018;Julio;09. Moncloa-Aravaca;4.190;1.869;2.321;45;20;25;174;87;87;341;145;196;393;164;229;444;183;261;438;171;267;563;260;303;636;296;340;664;318;346;492;225;267
2018;Julio;10. Latina;13.104;5.678;7.426;286;147;139;682;334;348;1.063;449;614;1.269;534;735;1.513;591;922;1.518;618;900;1.780;774;1.006;1.807;825;982;1.725;786;939;1.461;620;841
2018;Julio;11. Carabanchel;15.699;6.790;8.909;379;184;195;922;413;509;1.285;543;742;1.483;569;914;1.774;725;1.049;2.023;838;1.185;2.141;948;1.193;2.095;980;1.115;1.978;875;1.103;1.619;715;904
2018;Julio;12. Usera;9.276;4.017;5.259;330;161;169;605;285;320;778;342;436;868;330;538;991;386;605;1.160;474;686;1.238;532;706;1.188;527;661;1.197;540;657;921;440;481
2018;Julio;13. Puente de Vallecas;17.959;7.995;9.964;671;336;335;1.243;592;651;1.621;694;927;1.773;705;1.068;1.873;765;1.108;1.980;828;1.152;2.135;1.009;1.126;2.376;1.067;1.309;2.455;1.137;1.318;1.832;862;970
2018;Julio;14. Moratalaz;5.226;2.224;3.002;143;77;66;329;178;151;482;215;267;441;185;256;476;192;284;540;200;340;700;295;405;696;304;392;808;336;472;611;242;369
2018;Julio;15. Ciudad Lineal;10.416;4.422;5.994;175;98;77;448;204;244;772;325;447;889;363;526;1.042;415;627;1.167;478;689;1.289;573;716;1.560;671;889;1.709;735;974;1.365;560;805
2018;Julio;16. Hortaleza;7.927;3.271;4.656;137;69;68;333;163;170;603;268;335;677;249;428;862;346;516;948;352;596;1.058;401;657;1.060;406;654;1.243;552;691;1.006;465;541
2018;Julio;17. Villaverde;10.679;4.610;6.069;313;169;144;690;320;370;974;385;589;994;383;611;1.170;452;718;1.310;539;771;1.356;576;780;1.427;616;811;1.416;670;746;1.029;500;529
2018;Julio;18. Villa de Vallecas;7.123;2.974;4.149;217;113;104;400;197;203;607;243;364;803;333;470;920;351;569;1.018;409;609;862;346;516;824;346;478;808;344;464;664;292;372
2018;Julio;19. Vicálvaro;4.438;1.868;2.570;156;83;73;293;148;145;354;155;199;389;158;231;406;156;250;572;201;371;675;254;421;644;287;357;566;247;319;383;179;204
2018;Julio;20. San Blas-Canillejas;8.635;3.673;4.962;203;108;95;410;207;203;665;277;388;745;270;475;773;304;469;924;360;564;1.100;435;665;1.319;573;746;1.444;687;757;1.052;452;600
2018;Julio;21. Barajas;1.760;711;1.049;21;13;8;56;30;26;120;44;76;168;61;107;194;77;117;238;85;153;217;86;131;241;95;146;273;127;146;232;93;139
2018;Agosto;Ciudad de Madrid;167.871;72.318;95.553;3.700;1.916;1.784;8.644;4.134;4.510;14.083;5.893;8.190;16.333;6.519;9.814;18.061;7.277;10.784;19.931;8.118;11.813;21.781;9.473;12.308;22.745;10.004;12.741;23.714;10.649;13.065;18.879;8.335;10.544
2018;Agosto;01. Centro;7.807;3.915;3.892;62;39;23;214;104;110;636;286;350;902;395;507;993;468;525;1.005;526;479;1.069;561;508;1.049;553;496;1.007;550;457;870;433;437
2018;Agosto;02. Arganzuela;6.946;2.932;4.014;79;43;36;275;125;150;584;257;327;736;302;434;786;315;471;825;316;509;835;377;458;938;363;575;1.057;473;584;831;361;470
2018;Agosto;03. Retiro;4.200;1.792;2.408;32;17;15;130;71;59;338;155;183;413;173;240;423;165;258;482;207;275;532;217;315;620;271;349;629;270;359;601;246;355
2018;Agosto;04. Salamanca;4.916;1.983;2.933;40;26;14;180;99;81;404;162;242;496;202;294;490;200;290;551;193;358;577;244;333;714;280;434;798;319;479;666;258;408
2018;Agosto;05. Chamartín;4.681;2.037;2.644;36;26;10;137;75;62;352;165;187;469;194;275;478;202;276;531;226;305;643;264;379;643;276;367;754;319;435;638;290;348
2018;Agosto;06. Tetuán;8.067;3.525;4.542;153;76;77;385;182;203;679;258;421;835;316;519;872;371;501;930;369;561;1.042;491;551;1.121;517;604;1.150;529;621;900;416;484
2018;Agosto;07. Chamberí;4.895;2.098;2.797;35;15;20;152;74;78;457;177;280;568;256;312;525;227;298;564;244;320;625;252;373;626;268;358;731;318;413;612;267;345
2018;Agosto;08. Fuencarral-El Pardo;8.994;3.734;5.260;107;61;46;365;167;198;693;309;384;848;328;520;1.035;398;637;1.185;476;709;1.225;512;713;1.138;489;649;1.257;527;730;1.141;467;674
2018;Agosto;09. Moncloa-Aravaca;4.246;1.860;2.386;46;21;25;180;85;95;369;152;217;377;156;221;446;184;262;448;174;274;570;257;313;639;287;352;664;316;348;507;228;279
2018;Agosto;10. Latina;13.246;5.741;7.505;287;157;130;704;342;362;1.131;457;674;1.276;533;743;1.487;577;910;1.549;645;904;1.788;794;994;1.810;832;978;1.767;795;972;1.447;609;838
2018;Agosto;11. Carabanchel;15.851;6.838;9.013;398;187;211;941;422;519;1.346;571;775;1.505;587;918;1.772;712;1.060;2.029;831;1.198;2.158;961;1.197;2.103;992;1.111;1.970;863;1.107;1.629;712;917
2018;Agosto;12. Usera;9.417;4.069;5.348;339;170;169;630;282;348;787;346;441;910;340;570;1.028;410;618;1.141;447;694;1.254;551;703;1.188;525;663;1.214;553;661;926;445;481
2018;Agosto;13. Puente de Vallecas;17.980;8.026;9.954;673;350;323;1.260;598;662;1.617;687;930;1.775;713;1.062;1.868;757;1.111;1.997;855;1.142;2.139;1.018;1.121;2.360;1.050;1.310;2.456;1.132;1.324;1.835;866;969
2018;Agosto;14. Moratalaz;5.244;2.207;3.037;144;75;69;328;172;156;490;209;281;467;191;276;475;192;283;536;194;342;699;293;406;701;302;399;794;329;465;610;250;360
2018;Agosto;15. Ciudad Lineal;10.530;4.428;6.102;191;104;87;483;223;260;817;346;471;910;363;547;1.058;416;642;1.174;467;707;1.315;570;745;1.538;658;880;1.715;737;978;1.329;544;785
2018;Agosto;16. Hortaleza;7.966;3.277;4.689;140;73;67;361;178;183;608;258;350;712;259;453;840;351;489;946;352;594;1.050;396;654;1.079;405;674;1.236;550;686;994;455;539
2018;Agosto;17. Villaverde;10.733;4.598;6.135;324;159;165;734;340;394;972;366;606;1.002;383;619;1.169;453;716;1.283;529;754;1.355;577;778;1.470;643;827;1.399;656;743;1.025;492;533
2018;Agosto;18. Villa de Vallecas;7.130;2.929;4.201;224;112;112;388;192;196;622;244;378;810;324;486;912;332;580;1.027;419;608;874;344;530;820;346;474;795;335;460;658;281;377
2018;Agosto;19. Vicálvaro;4.508;1.881;2.627;162;79;83;307;157;150;354;151;203;389;153;236;439;171;268;557;195;362;692;265;427;653;287;366;568;246;322;387;177;210
2018;Agosto;20. San Blas-Canillejas;8.770;3.751;5.019;213;116;97;438;216;222;700;288;412;761;287;474;775;303;472;939;373;566;1.127;452;675;1.300;560;740;1.477;707;770;1.040;449;591
2018;Agosto;21. Barajas;1.744;697;1.047;15;10;5;52;30;22;127;49;78;172;64;108;190;73;117;232;80;152;212;77;135;235;100;135;276;125;151;233;89;144
2018;Septiembre;Ciudad de Madrid;167.319;72.480;94.839;3.867;1.994;1.873;9.330;4.564;4.766;14.132;6.116;8.016;15.665;6.283;9.382;17.800;7.080;10.720;19.614;7.983;11.631;21.503;9.368;12.135;22.701;10.060;12.641;23.774;10.703;13.071;18.933;8.329;10.604
2018;Septiembre;01. Centro;7.563;3.771;3.792;66;36;30;252;127;125;597;273;324;840;361;479;905;432;473;957;492;465;1.044;540;504;1.020;544;476;1.016;539;477;866;427;439
2018;Septiembre;02. Arganzuela;6.902;2.942;3.960;90;49;41;322;151;171;551;246;305;716;290;426;796;334;462;785;314;471;842;388;454;928;361;567;1.048;460;588;824;349;475
2018;Septiembre;03. Retiro;4.207;1.810;2.397;33;19;14;139;76;63;361;164;197;382;169;213;419;167;252;480;204;276;544;230;314;622;265;357;639;275;364;588;241;347
2018;Septiembre;04. Salamanca;4.870;1.984;2.886;36;25;11;186;97;89;420;183;237;482;186;296;470;187;283;526;191;335;544;232;312;723;296;427;809;326;483;674;261;413
2018;Septiembre;05. Chamartín;4.601;1.970;2.631;39;28;11;147;77;70;342;161;181;444;188;256;440;178;262;494;189;305;648;265;383;646;276;370;765;327;438;636;281;355
2018;Septiembre;06. Tetuán;7.994;3.506;4.488;177;93;84;385;172;213;677;275;402;766;297;469;858;347;511;913;388;525;1.039;481;558;1.120;504;616;1.143;530;613;916;419;497
2018;Septiembre;07. Chamberí;4.874;2.089;2.785;35;15;20;174;81;93;463;194;269;561;250;311;510;213;297;545;235;310;607;248;359;660;282;378;717;311;406;602;260;342
2018;Septiembre;08. Fuencarral-El Pardo;8.988;3.738;5.250;126;76;50;416;185;231;702;331;371;796;303;493;1.028;385;643;1.134;456;678;1.221;509;712;1.143;485;658;1.271;547;724;1.151;461;690
2018;Septiembre;09. Moncloa-Aravaca;4.189;1.836;2.353;42;16;26;196;98;98;361;144;217;370;154;216;420;167;253;448;167;281;537;244;293;643;298;345;647;305;342;525;243;282
2018;Septiembre;10. Latina;13.283;5.848;7.435;289;165;124;807;400;407;1.130;501;629;1.270;538;732;1.454;561;893;1.515;625;890;1.745;773;972;1.836;863;973;1.775;798;977;1.462;624;838
2018;Septiembre;11. Carabanchel;15.818;6.911;8.907;452;217;235;985;470;515;1.330;585;745;1.405;564;841;1.746;691;1.055;2.039;840;1.199;2.124;941;1.183;2.103;986;1.117;1.991;885;1.106;1.643;732;911
2018;Septiembre;12. Usera;9.521;4.108;5.413;350;169;181;670;310;360;840;356;484;901;339;562;1.047;409;638;1.110;436;674;1.268;554;714;1.204;545;659;1.199;543;656;932;447;485
2018;Septiembre;13. Puente de Vallecas;18.024;8.093;9.931;630;324;306;1.283;621;662;1.648;719;929;1.731;689;1.042;1.901;771;1.130;2.042;876;1.166;2.121;1.017;1.104;2.353;1.061;1.292;2.481;1.156;1.325;1.834;859;975
2018;Septiembre;14. Moratalaz;5.193;2.207;2.986;152;84;68;346;188;158;509;216;293;426;176;250;443;184;259;552;203;349;694;281;413;684;303;381;789;330;459;598;242;356
2018;Septiembre;15. Ciudad Lineal;10.493;4.453;6.040;210;116;94;514;247;267;839;348;491;878;344;534;1.043;410;633;1.172;476;696;1.267;560;707;1.527;657;870;1.698;748;950;1.345;547;798
2018;Septiembre;16. Hortaleza;7.800;3.249;4.551;153;73;80;361;180;181;569;257;312;683;275;408;805;318;487;934;351;583;1.021;403;618;1.067;414;653;1.220;538;682;987;440;547
2018;Septiembre;17. Villaverde;10.813;4.639;6.174;358;161;197;811;394;417;992;404;588;966;363;603;1.176;452;724;1.276;512;764;1.348;565;783;1.432;625;807;1.418;662;756;1.036;501;535
2018;Septiembre;18. Villa de Vallecas;7.068;2.889;4.179;212;111;101;437;213;224;617;244;373;755;298;457;891;324;567;1.003;394;609;872;354;518;817;338;479;808;336;472;656;277;379
2018;Septiembre;19. Vicálvaro;4.560;1.934;2.626;168;79;89;345;187;158;374;169;205;380;154;226;458;175;283;536;195;341;663;244;419;644;285;359;588;259;329;404;187;217
2018;Septiembre;20. San Blas-Canillejas;8.769;3.801;4.968;224;122;102;494;259;235;685;296;389;748;286;462;786;295;491;928;369;559;1.119;451;668;1.293;578;715;1.469;702;767;1.023;443;580
2018;Septiembre;21. Barajas;1.789;702;1.087;25;16;9;60;31;29;125;50;75;165;59;106;204;80;124;225;70;155;235;88;147;236;94;142;283;126;157;231;88;143
2018;Octubre;Ciudad de Madrid;166.345;72.395;93.950;3.510;1.845;1.665;9.497;4.658;4.839;14.210;6.208;8.002;15.608;6.367;9.241;17.559;7.028;10.531;19.384;7.943;11.441;21.344;9.412;11.932;22.575;9.978;12.597;23.719;10.636;13.083;18.939;8.320;10.619
2018;Octubre;01. Centro;7.431;3.725;3.706;66;37;29;255;128;127;643;306;337;819;347;472;861;418;443;899;458;441;996;533;463;1.014;526;488;1.007;536;471;871;436;435
2018;Octubre;02. Arganzuela;6.786;2.890;3.896;90;47;43;307;142;165;563;261;302;705;290;415;745;305;440;766;307;459;836;375;461;931;383;548;1.035;443;592;808;337;471
2018;Octubre;03. Retiro;4.170;1.797;2.373;27;15;12;151;70;81;357;168;189;385;179;206;411;159;252;469;196;273;540;239;301;591;257;334;649;282;367;590;232;358
2018;Octubre;04. Salamanca;4.757;1.951;2.806;36;25;11;192;96;96;409;172;237;456;197;259;468;195;273;519;198;321;524;222;302;713;274;439;782;315;467;658;257;401
2018;Octubre;05. Chamartín;4.562;1.969;2.593;32;24;8;153;81;72;348;162;186;431;181;250;420;165;255;485;191;294;627;270;357;647;266;381;775;344;431;644;285;359
2018;Octubre;06. Tetuán;7.938;3.504;4.434;159;85;74;366;170;196;683;288;395;761;288;473;856;336;520;896;392;504;1.061;503;558;1.103;506;597;1.137;518;619;916;418;498
2018;Octubre;07. Chamberí;4.805;2.029;2.776;26;11;15;179;76;103;493;203;290;529;234;295;508;203;305;526;228;298;589;242;347;657;273;384;690;302;388;608;257;351
2018;Octubre;08. Fuencarral-El Pardo;8.907;3.710;5.197;107;63;44;441;199;242;706;327;379;783;292;491;1.008;375;633;1.122;436;686;1.217;528;689;1.138;490;648;1.231;533;698;1.154;467;687
2018;Octubre;09. Moncloa-Aravaca;4.147;1.820;2.327;47;19;28;221;106;115;369;153;216;358;149;209;404;163;241;458;176;282;534;245;289;607;277;330;660;306;354;489;226;263
2018;Octubre;10. Latina;13.334;5.941;7.393;272;149;123;830;418;412;1.138;503;635;1.241;553;688;1.480;591;889;1.550;649;901;1.741;798;943;1.815;853;962;1.794;805;989;1.473;622;851
2018;Octubre;11. Carabanchel;15.883;6.956;8.927;429;216;213;1.032;483;549;1.324;582;742;1.467;595;872;1.698;688;1.010;2.041;825;1.216;2.096;933;1.163;2.125;996;1.129;2.025;905;1.120;1.646;733;913
2018;Octubre;12. Usera;9.469;4.127;5.342;288;141;147;693;332;361;841;363;478;916;360;556;1.010;399;611;1.107;443;664;1.289;575;714;1.166;519;647;1.226;550;676;933;445;488
2018;Octubre;13. Puente de Vallecas;18.105;8.110;9.995;589;309;280;1.291;630;661;1.651;700;951;1.743;722;1.021;1.931;790;1.141;2.035;888;1.147;2.174;1.028;1.146;2.361;1.043;1.318;2.488;1.142;1.346;1.842;858;984
2018;Octubre;14. Moratalaz;5.131;2.210;2.921;137;75;62;352;194;158;498;210;288;409;178;231;438;181;257;520;186;334;670;286;384;705;310;395;796;337;459;606;253;353
2018;Octubre;15. Ciudad Lineal;10.443;4.524;5.919;181;99;82;487;239;248;844;382;462;891;359;532;1.055;428;627;1.163;497;666;1.253;550;703;1.532;659;873;1.694;752;942;1.343;559;784
2018;Octubre;16. Hortaleza;7.758;3.228;4.530;128;65;63;369;186;183;565;250;315;672;248;424;804;324;480;917;352;565;1.044;425;619;1.046;413;633;1.227;527;700;986;438;548
2018;Octubre;17. Villaverde;10.737;4.602;6.135;330;159;171;815;397;418;979;401;578;1.012;402;610;1.148;430;718;1.258;497;761;1.336;547;789;1.434;636;798;1.396;634;762;1.029;499;530
2018;Octubre;18. Villa de Vallecas;6.986;2.870;4.116;193;104;89;452;228;224;620;253;367;748;289;459;863;325;538;983;378;605;859;345;514;810;341;469;801;331;470;657;276;381
2018;Octubre;19. Vicálvaro;4.444;1.885;2.559;136;67;69;343;174;169;360;165;195;366;148;218;449;166;283;532;204;328;650;241;409;638;285;353;572;251;321;398;184;214
2018;Octubre;20. San Blas-Canillejas;8.751;3.810;4.941;210;114;96;496;268;228;697;301;396;744;290;454;797;310;487;911;358;553;1.091;449;642;1.307;581;726;1.455;696;759;1.043;443;600
2018;Octubre;21. Barajas;1.801;737;1.064;27;21;6;72;41;31;122;58;64;172;66;106;205;77;128;227;84;143;217;78;139;235;90;145;279;127;152;245;95;150
2018;Noviembre;Ciudad de Madrid;163.866;71.621;92.245;3.393;1.789;1.604;9.247;4.575;4.672;14.030;6.158;7.872;15.365;6.247;9.118;17.302;7.002;10.300;19.099;7.850;11.249;21.000;9.312;11.688;22.190;9.857;12.333;23.401;10.545;12.856;18.839;8.286;10.553
2018;Noviembre;01. Centro;7.406;3.718;3.688;65;42;23;247;126;121;654;296;358;842;364;478;888;450;438;926;464;462;955;496;459;1.004;532;472;987;524;463;838;424;414
2018;Noviembre;02. Arganzuela;6.624;2.787;3.837;82;36;46;292;140;152;541;248;293;685;272;413;754;305;449;747;290;457;811;366;445;888;358;530;1.021;442;579;803;330;473
2018;Noviembre;03. Retiro;4.076;1.748;2.328;27;14;13;150;73;77;355;159;196;369;168;201;391;156;235;446;184;262;518;222;296;593;259;334;630;273;357;597;240;357
2018;Noviembre;04. Salamanca;4.714;1.942;2.772;25;16;9;168;88;80;406;172;234;442;189;253;470;195;275;531;201;330;528;230;298;711;279;432;780;317;463;653;255;398
2018;Noviembre;05. Chamartín;4.480;1.939;2.541;30;21;9;141;81;60;335;157;178;419;178;241;424;168;256;476;180;296;610;259;351;647;276;371;775;345;430;623;274;349
2018;Noviembre;06. Tetuán;7.796;3.470;4.326;156;82;74;378;195;183;669;287;382;750;276;474;819;332;487;855;373;482;1.042;488;554;1.087;511;576;1.124;505;619;916;421;495
2018;Noviembre;07. Chamberí;4.724;2.008;2.716;29;11;18;197;80;117;487;208;279;503;207;296;501;214;287;511;227;284;580;241;339;635;264;371;677;299;378;604;257;347
2018;Noviembre;08. Fuencarral-El Pardo;8.749;3.654;5.095;105;63;42;455;212;243;696;317;379;770;307;463;951;352;599;1.075;421;654;1.195;510;685;1.144;495;649;1.229;533;696;1.129;444;685
2018;Noviembre;09. Moncloa-Aravaca;4.090;1.784;2.306;46;23;23;194;89;105;373;156;217;354;142;212;405;157;248;445;177;268;525;243;282;606;272;334;648;296;352;494;229;265
2018;Noviembre;10. Latina;13.024;5.845;7.179;250;131;119;811;418;393;1.085;492;593;1.223;533;690;1.456;592;864;1.516;637;879;1.659;759;900;1.795;849;946;1.753;804;949;1.476;630;846
2018;Noviembre;11. Carabanchel;15.750;6.952;8.798;407;205;202;1.030;484;546;1.323;590;733;1.469;600;869;1.702;691;1.011;1.999;822;1.177;2.112;944;1.168;2.084;982;1.102;1.978;898;1.080;1.646;736;910
2018;Noviembre;12. Usera;9.323;4.094;5.229;290;131;159;653;311;342;824;361;463;897;363;534;992;409;583;1.084;431;653;1.246;550;696;1.174;528;646;1.224;558;666;939;452;487
2018;Noviembre;13. Puente de Vallecas;17.887;8.069;9.818;578;313;265;1.279;612;667;1.621;673;948;1.704;702;1.002;1.898;764;1.134;2.050;908;1.142;2.159;1.053;1.106;2.323;1.045;1.278;2.462;1.144;1.318;1.813;855;958
2018;Noviembre;14. Moratalaz;4.951;2.160;2.791;129;72;57;326;182;144;456;195;261;393;167;226;440;193;247;492;182;310;671;302;369;670;287;383;781;334;447;593;246;347
2018;Noviembre;15. Ciudad Lineal;10.236;4.400;5.836;175;103;72;453;232;221;824;373;451;878;343;535;1.032;413;619;1.143;484;659;1.245;533;712;1.463;626;837;1.675;735;940;1.348;558;790
2018;Noviembre;16. Hortaleza;7.695;3.217;4.478;117;62;55;371;185;186;603;284;319;690;257;433;762;311;451;910;341;569;1.027;420;607;1.008;390;618;1.214;530;684;993;437;556
2018;Noviembre;17. Villaverde;10.591;4.534;6.057;328;160;168;762;372;390;988;388;600;986;402;584;1.129;418;711;1.262;496;766;1.334;563;771;1.412;627;785;1.363;618;745;1.027;490;537
2018;Noviembre;18. Villa de Vallecas;6.974;2.913;4.061;194;107;87;457;234;223;620;270;350;746;289;457;858;326;532;1.007;398;609;852;347;505;800;337;463;792;325;467;648;280;368
2018;Noviembre;19. Vicálvaro;4.396;1.873;2.523;143;70;73;313;155;158;368;173;195;345;141;204;454;172;282;528;201;327;648;245;403;632;282;350;566;251;315;399;183;216
2018;Noviembre;20. San Blas-Canillejas;8.617;3.775;4.842;189;103;86;494;269;225;687;301;386;729;282;447;773;302;471;866;343;523;1.082;465;617;1.291;572;719;1.442;687;755;1.064;451;613
2018;Noviembre;21. Barajas;1.763;739;1.024;28;24;4;76;37;39;115;58;57;171;65;106;203;82;121;230;90;140;201;76;125;223;86;137;280;127;153;236;94;142
2018;Diciembre;Ciudad de Madrid;160.413;70.685;89.728;2.873;1.536;1.337;8.473;4.180;4.293;13.457;5.912;7.545;15.098;6.270;8.828;17.032;7.028;10.004;18.859;7.912;10.947;20.667;9.210;11.457;22.033;9.816;12.217;23.256;10.585;12.671;18.665;8.236;10.429
2018;Diciembre;01. Centro;7.280;3.710;3.570;56;37;19;219;104;115;593;275;318;840;383;457;870;438;432;910;468;442;967;512;455;992;534;458;987;531;456;846;428;418
2018;Diciembre;02. Arganzuela;6.513;2.809;3.704;70;31;39;280;134;146;530;239;291;644;261;383;728;318;410;728;295;433;820;375;445;884;373;511;1.028;442;586;801;341;460
2018;Diciembre;03. Retiro;4.023;1.739;2.284;30;16;14;134;65;69;346;144;202;368;174;194;402;159;243;436;181;255;509;224;285;589;255;334;633;287;346;576;234;342
2018;Diciembre;04. Salamanca;4.614;1.912;2.702;22;12;10;162;88;74;363;152;211;454;197;257;468;194;274;514;198;316;508;219;289;711;268;443;764;317;447;648;267;381
2018;Diciembre;05. Chamartín;4.440;1.941;2.499;24;16;8;128;78;50;343;169;174;416;169;247;436;184;252;474;192;282;593;248;345;638;272;366;776;343;433;612;270;342
2018;Diciembre;06. Tetuán;7.669;3.435;4.234;122;68;54;358;186;172;643;282;361;750;290;460;819;334;485;833;363;470;1.026;475;551;1.096;507;589;1.120;516;604;902;414;488
2018;Diciembre;07. Chamberí;4.684;2.013;2.671;29;12;17;168;72;96;485;192;293;522;238;284;497;213;284;512;235;277;560;231;329;640;271;369;679;299;380;592;250;342
2018;Diciembre;08. Fuencarral-El Pardo;8.547;3.575;4.972;79;42;37;397;191;206;631;290;341;778;300;478;948;359;589;1.077;428;649;1.161;499;662;1.109;474;635;1.232;541;691;1.135;451;684
2018;Diciembre;09. Moncloa-Aravaca;4.031;1.780;2.251;41;23;18;184;79;105;362;147;215;352;143;209;403;158;245;440;188;252;518;242;276;598;280;318;642;296;346;491;224;267
2018;Diciembre;10. Latina;12.750;5.762;6.988;221;118;103;717;376;341;1.062;469;593;1.176;526;650;1.419;592;827;1.493;640;853;1.651;752;899;1.788;849;939;1.736;807;929;1.487;633;854
2018;Diciembre;11. Carabanchel;15.449;6.905;8.544;347;177;170;956;445;511;1.281;569;712;1.459;627;832;1.689;699;990;1.976;826;1.150;2.088;954;1.134;2.062;980;1.082;1.960;902;1.058;1.631;726;905
