año,mes,distrito,total,hombres_total,mujeres_total,no_estudios_total,no_estudios_hombres,no_estudios_mujeres,estudios_primarios_incompletos_total,estudios_primarios_incompletos_hombres,estudios_primarios_incompletos_mujeres,estudios_primarios_total,estudios_primarios_hombres,estudios_primarios_mujeres,programa_fp_total,programa_fp_hombres,programa_fp_mujeres,educacion_general_total,educacion_general_hombres,educacion_general_mujeres,estudios_tecnico_profesionales_superiores_total,estudios_tecnico_profesionales_superiores_hombres,estudios_tecnico_profesionales_superiores_mujeres,estudios_universitarios_ciclo1_total,estudios_universitarios_ciclo1_hombres,estudios_universitarios_ciclo1_mujeres,estudios_universitarios_ciclo2y3_total,estudios_universitarios_ciclo2y3_hombres,estudios_universitarios_ciclo2y3_mujeres,otros_total,otros_hombres,otros_mujeres,otro_fp_total,otro_fp_hombres,otro_fp_mujeres,fecha
2021,Julio,CHAMARTÍN,5458,2301,3157,24,7,17,189,89,100,1581,705,876,179,64,115,1394,620,774,277,112,165,272,95,177,1534,603,931,8,6,2,0,0,0,Julio 2021
2021,Julio,TETUÁN,9823,4235,5588,35,16,19,762,315,447,3857,1752,2105,414,157,257,2742,1210,1532,433,185,248,252,83,169,1324,516,808,4,1,3,0,0,0,Julio 2021
2021,Julio,CHAMBERÍ,5645,2386,3259,26,10,16,297,134,163,1252,580,672,183,63,120,1593,704,889,258,111,147,265,99,166,1754,677,1077,17,8,9,0,0,0,Julio 2021
2021,Julio,FUENCARRAL - EL PARDO,10636,4358,6278,73,38,35,519,218,301,2902,1252,1650,538,205,333,3209,1407,1802,642,262,380,514,163,351,2228,807,1421,11,6,5,0,0,0,Julio 2021
2021,Julio,MONCLOA - ARAVACA,4928,2122,2806,17,6,11,280,136,144,1104,509,595,189,88,101,1472,692,780,278,114,164,230,78,152,1346,494,852,12,5,7,0,0,0,Julio 2021
2021,Julio,LATINA,15892,6940,8952,192,74,118,1900,850,1050,3339,1461,1878,1082,425,657,6143,2921,3222,1137,484,653,481,154,327,1593,562,1031,25,9,16,0,0,0,Julio 2021
2021,Julio,CARABANCHEL,19269,8309,10960,124,52,72,1640,719,921,8134,3605,4529,1018,385,633,5651,2584,3067,928,369,559,398,125,273,1370,468,902,6,2,4,0,0,0,Julio 2021
2021,Julio,USERA,11601,4982,6619,58,30,28,3062,1384,1678,2942,1247,1695,592,214,378,3834,1677,2157,399,161,238,163,51,112,547,216,331,4,2,2,0,0,0,Julio 2021
2021,Julio,PUENTE DE VALLECAS,21077,9373,11704,703,298,405,2826,1240,1586,5648,2568,3080,1213,478,735,8728,4012,4716,803,360,443,237,76,161,906,337,569,13,4,9,0,0,0,Julio 2021
2021,Julio,MORATALAZ,5900,2528,3372,93,41,52,565,264,301,1725,747,978,318,130,188,2050,935,1115,333,129,204,187,56,131,624,223,401,5,3,2,0,0,0,Julio 2021
2021,Julio,CIUDAD LINEAL,12515,5409,7106,71,23,48,471,201,270,4339,1928,2411,593,245,348,4138,1900,2238,693,279,414,424,142,282,1763,689,1074,23,2,21,0,0,0,Julio 2021
2021,Julio,HORTALEZA,9486,3825,5661,115,39,76,522,242,280,2626,1114,1512,529,173,356,3048,1321,1727,562,224,338,419,143,276,1654,566,1088,11,3,8,0,0,0,Julio 2021
2021,Julio,VILLAVERDE,13065,5416,7649,75,32,43,781,328,453,5637,2392,3245,698,254,444,4543,1961,2582,580,217,363,196,50,146,551,180,371,4,2,2,0,0,0,Julio 2021
2021,Julio,VILLA DE VALLECAS,8323,3365,4958,119,43,76,1291,595,696,2535,1089,1446,469,157,312,2807,1118,1689,383,135,248,197,59,138,516,167,349,6,2,4,0,0,0,Julio 2021
2021,Julio,VICÁLVARO,5339,2226,3113,117,50,67,574,280,294,1736,750,986,330,121,209,1781,780,1001,287,97,190,143,32,111,369,116,253,2,0,2,0,0,0,Julio 2021
2021,Julio,SAN BLAS-CANILLEJAS,10629,4524,6105,69,22,47,551,243,308,3599,1579,2020,633,237,396,3985,1811,2174,608,243,365,274,79,195,903,308,595,7,2,5,0,0,0,Julio 2021
2021,Julio,BARAJAS,2251,926,1325,17,4,13,128,46,82,522,238,284,106,48,58,845,368,477,126,54,72,120,39,81,385,129,256,2,0,2,0,0,0,Julio 2021
2021,Agosto,MADRID,200565,86355,114210,2002,830,1172,17416,7835,9581,60858,27196,33662,10307,3971,6336,66131,29993,36138,10580,4354,6226,6184,2048,4136,26844,10043,16801,243,85,158,0,0,0,Agosto 2021
2021,Agosto,CENTRO,9573,4948,4625,66,37,29,574,309,265,3194,1732,1462,353,176,177,2685,1462,1223,412,200,212,342,155,187,1922,864,1058,25,13,12,0,0,0,Agosto 2021
2021,Agosto,ARGANZUELA,7860,3473,4387,49,23,26,281,149,132,1564,705,859,392,158,234,2616,1257,1359,575,281,294,425,160,265,1931,733,1198,27,7,20,0,0,0,Agosto 2021
2021,Agosto,RETIRO,4873,2102,2771,18,7,11,185,84,101,1398,639,759,169,74,95,1225,544,681,285,135,150,252,96,156,1334,521,813,7,2,5,0,0,0,Agosto 2021
2021,Agosto,SALAMANCA,5809,2398,3411,13,5,8,224,92,132,1923,792,1131,178,64,114,1340,612,728,300,124,176,265,88,177,1551,619,932,15,2,13,0,0,0,Agosto 2021
2021,Agosto,CHAMARTÍN,5589,2371,3218,26,10,16,196,95,101,1594,719,875,175,57,118,1442,648,794,274,105,169,273,97,176,1599,633,966,10,7,3,0,0,0,Agosto 2021
2021,Agosto,TETUÁN,9947,4272,5675,32,15,17,761,316,445,3870,1750,2120,422,160,262,2802,1236,1566,434,180,254,263,86,177,1357,528,829,6,1,5,0,0,0,Agosto 2021
2021,Agosto,CHAMBERÍ,5687,2369,3318,28,11,17,291,128,163,1256,562,694,187,59,128,1574,711,863,269,114,155,277,98,179,1790,679,1111,15,7,8,0,0,0,Agosto 2021
2021,Agosto,FUENCARRAL - EL PARDO,10817,4415,6402,65,31,34,513,221,292,2919,1280,1639,545,204,341,3248,1418,1830,653,268,385,539,163,376,2323,825,1498,12,5,7,0,0,0,Agosto 2021
2021,Agosto,MONCLOA - ARAVACA,4990,2174,2816,15,4,11,281,138,143,1112,533,579,205,94,111,1462,682,780,286,115,171,232,79,153,1382,523,859,15,6,9,0,0,0,Agosto 2021
2021,Agosto,LATINA,15977,6982,8995,185,72,113,1863,832,1031,3271,1443,1828,1098,431,667,6177,2929,3248,1181,513,668,500,155,345,1678,599,1079,24,8,16,0,0,0,Agosto 2021
2021,Agosto,CARABANCHEL,19217,8365,10852,117,49,68,1654,727,927,7943,3568,4375,1030,398,632,5678,2620,3058,952,377,575,414,132,282,1423,492,931,6,2,4,0,0,0,Agosto 2021
2021,Agosto,USERA,11526,4966,6560,58,28,30,2990,1349,1641,2880,1236,1644,601,227,374,3836,1680,2156,415,163,252,164,51,113,576,229,347,6,3,3,0,0,0,Agosto 2021
2021,Agosto,PUENTE DE VALLECAS,20961,9292,11669,657,278,379,2765,1220,1545,5542,2527,3015,1227,492,735,8737,3984,4753,829,364,465,246,77,169,944,345,599,14,5,9,0,0,0,Agosto 2021
2021,Agosto,MORATALAZ,5966,2520,3446,87,38,49,563,254,309,1714,739,975,318,131,187,2065,934,1131,351,129,222,196,60,136,666,232,434,6,3,3,0,0,0,Agosto 2021
2021,Agosto,CIUDAD LINEAL,12507,5365,7142,72,24,48,471,201,270,4249,1882,2367,605,247,358,4118,1870,2248,735,297,438,435,144,291,1799,697,1102,23,3,20,0,0,0,Agosto 2021
2021,Agosto,HORTALEZA,9644,3885,5759,125,48,77,512,238,274,2676,1146,1530,534,169,365,3057,1327,1730,591,233,358,420,142,278,1720,579,1141,9,3,6,0,0,0,Agosto 2021
2021,Agosto,VILLAVERDE,12932,5351,7581,74,30,44,771,325,446,5487,2330,3157,714,261,453,4545,1952,2593,587,226,361,195,51,144,555,174,381,4,2,2,0,0,0,Agosto 2021
2021,Agosto,VILLA DE VALLECAS,8384,3400,4984,117,44,73,1287,594,693,2504,1081,1423,471,162,309,2849,1141,1708,402,135,267,198,59,139,550,182,368,6,2,4,0,0,0,Agosto 2021
2021,Agosto,VICÁLVARO,5368,2250,3118,114,50,64,555,278,277,1710,741,969,328,114,214,1834,810,1024,294,99,195,144,34,110,387,124,263,2,0,2,0,0,0,Agosto 2021
2021,Agosto,SAN BLAS-CANILLEJAS,10672,4530,6142,69,22,47,545,232,313,3539,1565,1974,648,245,403,4001,1813,2188,628,241,387,286,82,204,947,326,621,9,4,5,0,0,0,Agosto 2021
2021,Agosto,BARAJAS,2266,927,1339,15,4,11,134,53,81,513,226,287,107,48,59,840,363,477,127,55,72,118,39,79,410,139,271,2,0,2,0,0,0,Agosto 2021
2021,Septiembre,MADRID,195793,84664,111129,1894,776,1118,16874,7624,9250,58880,26479,32401,10170,3927,6243,65203,29676,35527,10451,4357,6094,6052,1997,4055,26022,9736,16286,247,92,155,0,0,0,Septiembre 2021
2021,Septiembre,CENTRO,9285,4786,4499,59,33,26,562,304,258,3031,1661,1370,340,166,174,2657,1443,1214,401,196,205,324,144,180,1886,827,1059,25,12,13,0,0,0,Septiembre 2021
2021,Septiembre,ARGANZUELA,7618,3365,4253,51,23,28,282,145,137,1504,675,829,389,156,233,2527,1212,1315,561,268,293,430,166,264,1845,712,1133,29,8,21,0,0,0,Septiembre 2021
2021,Septiembre,RETIRO,4745,2043,2702,17,7,10,185,91,94,1354,604,750,157,69,88,1187,532,655,288,135,153,254,100,154,1294,501,793,9,4,5,0,0,0,Septiembre 2021
2021,Septiembre,SALAMANCA,5632,2323,3309,17,7,10,208,75,133,1852,760,1092,170,63,107,1331,600,731,293,125,168,261,92,169,1483,597,886,17,4,13,0,0,0,Septiembre 2021
2021,Septiembre,CHAMARTÍN,5425,2326,3099,28,13,15,181,84,97,1552,713,839,172,57,115,1414,639,775,265,107,158,264,93,171,1539,613,926,10,7,3,0,0,0,Septiembre 2021
2021,Septiembre,TETUÁN,9697,4205,5492,32,16,16,733,309,424,3703,1673,2030,425,161,264,2799,1257,1542,422,180,242,256,85,171,1322,523,799,5,1,4,0,0,0,Septiembre 2021
2021,Septiembre,CHAMBERÍ,5533,2308,3225,21,8,13,284,130,154,1230,551,679,188,57,131,1527,672,855,266,116,150,264,89,175,1736,677,1059,17,8,9,0,0,0,Septiembre 2021
2021,Septiembre,FUENCARRAL - EL PARDO,10533,4327,6206,58,27,31,481,208,273,2823,1256,1567,536,200,336,3229,1422,1807,665,275,390,522,155,367,2208,780,1428,11,4,7,0,0,0,Septiembre 2021
2021,Septiembre,MONCLOA - ARAVACA,4841,2131,2710,16,6,10,271,131,140,1068,519,549,194,84,110,1455,700,755,286,119,167,215,66,149,1319,499,820,17,7,10,0,0,0,Septiembre 2021
2021,Septiembre,LATINA,15660,6859,8801,177,64,113,1817,823,994,3155,1394,1761,1102,434,668,6098,2888,3210,1139,494,645,500,161,339,1649,591,1058,23,10,13,0,0,0,Septiembre 2021
2021,Septiembre,CARABANCHEL,18853,8251,10602,105,44,61,1598,702,896,7674,3458,4216,1021,384,637,5674,2656,3018,955,385,570,396,129,267,1422,491,931,8,2,6,0,0,0,Septiembre 2021
2021,Septiembre,USERA,11324,4930,6394,52,24,28,2937,1348,1589,2802,1214,1588,597,228,369,3802,1678,2124,434,172,262,156,49,107,541,216,325,3,1,2,0,0,0,Septiembre 2021
2021,Septiembre,PUENTE DE VALLECAS,20398,9095,11303,622,260,362,2640,1161,1479,5368,2476,2892,1213,499,714,8533,3917,4616,826,368,458,250,75,175,934,334,600,12,5,7,0,0,0,Septiembre 2021
2021,Septiembre,MORATALAZ,5846,2472,3374,76,33,43,558,248,310,1667,728,939,294,116,178,2053,940,1113,352,136,216,196,55,141,644,213,431,6,3,3,0,0,0,Septiembre 2021
2021,Septiembre,CIUDAD LINEAL,12242,5282,6960,63,21,42,459,198,261,4148,1855,2293,593,244,349,4055,1853,2202,706,282,424,447,150,297,1747,675,1072,24,4,20,0,0,0,Septiembre 2021
2021,Septiembre,HORTALEZA,9412,3799,5613,123,45,78,496,236,260,2596,1103,1493,528,168,360,2982,1286,1696,589,248,341,408,140,268,1680,569,1111,10,4,6,0,0,0,Septiembre 2021
2021,Septiembre,VILLAVERDE,12660,5275,7385,72,28,44,769,329,440,5295,2282,3013,728,269,459,4493,1926,2567,563,219,344,186,47,139,551,173,378,3,2,1,0,0,0,Septiembre 2021
2021,Septiembre,VILLA DE VALLECAS,8156,3304,4852,111,41,70,1247,567,680,2456,1059,1397,460,164,296,2777,1111,1666,372,128,244,197,53,144,531,179,352,5,2,3,0,0,0,Septiembre 2021
2021,Septiembre,VICÁLVARO,5290,2231,3059,113,50,63,530,266,264,1669,738,931,318,114,204,1834,813,1021,308,103,205,137,31,106,378,116,262,3,0,3,0,0,0,Septiembre 2021
2021,Septiembre,SAN BLAS-CANILLEJAS,10424,4447,5977,68,22,46,512,219,293,3436,1540,1896,634,246,388,3955,1782,2173,627,247,380,271,79,192,913,308,605,8,4,4,0,0,0,Septiembre 2021
2021,Septiembre,BARAJAS,2219,905,1314,13,4,9,124,50,74,497,220,277,111,48,63,821,349,472,133,54,79,118,38,80,400,142,258,2,0,2,0,0,0,Septiembre 2021
2021,Octubre,MADRID,190511,82215,108296,1844,758,1086,16483,7470,9013,57102,25684,31418,10321,3865,6456,63655,28918,34737,10196,4227,5969,5864,1945,3919,24801,9259,15542,245,89,156,0,0,0,Octubre 2021
2021,Octubre,CENTRO,8930,4597,4333,60,35,25,523,281,242,2933,1595,1338,327,160,167,2552,1381,1171,406,201,205,321,138,183,1784,794,990,24,12,12,0,0,0,Octubre 2021
2021,Octubre,ARGANZUELA,7365,3253,4112,53,24,29,265,138,127,1445,668,777,384,151,233,2478,1188,1290,545,248,297,402,149,253,1765,679,1086,28,8,20,0,0,0,Octubre 2021
2021,Octubre,RETIRO,4541,1965,2576,15,7,8,171,85,86,1272,561,711,162,74,88,1138,521,617,266,119,147,251,102,149,1257,494,763,9,2,7,0,0,0,Octubre 2021
2021,Octubre,SALAMANCA,5406,2260,3146,14,6,8,192,71,121,1753,747,1006,176,70,106,1298,585,713,285,121,164,248,96,152,1423,558,865,17,6,11,0,0,0,Octubre 2021
2021,Octubre,CHAMARTÍN,5270,2227,3043,28,12,16,180,84,96,1517,681,836,176,56,120,1370,617,753,251,107,144,248,85,163,1489,581,908,11,4,7,0,0,0,Octubre 2021
2021,Octubre,TETUÁN,9315,3997,5318,28,14,14,712,307,405,3537,1564,1973,419,154,265,2693,1193,1500,404,179,225,244,86,158,1274,499,775,4,1,3,0,0,0,Octubre 2021
2021,Octubre,CHAMBERÍ,5291,2266,3025,20,7,13,281,133,148,1176,546,630,177,57,120,1458,660,798,252,111,141,252,88,164,1661,658,1003,14,6,8,0,0,0,Octubre 2021
2021,Octubre,FUENCARRAL - EL PARDO,10214,4178,6036,49,21,28,477,210,267,2734,1205,1529,531,192,339,3172,1399,1773,659,266,393,504,151,353,2073,727,1346,15,7,8,0,0,0,Octubre 2021
2021,Octubre,MONCLOA - ARAVACA,4650,2045,2605,14,6,8,266,130,136,1035,497,538,196,80,116,1388,683,705,282,117,165,212,65,147,1238,461,777,19,6,13,0,0,0,Octubre 2021
2021,Octubre,LATINA,15278,6675,8603,181,65,116,1749,804,945,3062,1350,1712,1131,429,702,5953,2802,3151,1106,490,616,489,155,334,1588,571,1017,19,9,10,0,0,0,Octubre 2021
2021,Octubre,CARABANCHEL,18428,7999,10429,102,43,59,1574,693,881,7424,3335,4089,1052,375,677,5549,2567,2982,943,377,566,406,133,273,1369,473,896,9,3,6,0,0,0,Octubre 2021
2021,Octubre,USERA,11092,4823,6269,47,22,25,2908,1338,1570,2734,1172,1562,605,235,370,3706,1629,2077,418,167,251,153,45,108,517,214,303,4,1,3,0,0,0,Octubre 2021
2021,Octubre,PUENTE DE VALLECAS,19883,8844,11039,596,249,347,2589,1138,1451,5177,2401,2776,1225,483,742,8369,3840,4529,812,365,447,241,72,169,864,292,572,10,4,6,0,0,0,Octubre 2021
2021,Octubre,MORATALAZ,5692,2359,3333,82,36,46,526,226,300,1603,695,908,295,111,184,2033,908,1125,345,126,219,194,51,143,608,203,405,6,3,3,0,0,0,Octubre 2021
2021,Octubre,CIUDAD LINEAL,11946,5133,6813,67,22,45,428,181,247,4040,1817,2223,615,232,383,3985,1832,2153,718,275,443,431,141,290,1634,627,1007,28,6,22,0,0,0,Octubre 2021
2021,Octubre,HORTALEZA,9136,3729,5407,119,48,71,475,223,252,2520,1094,1426,531,174,357,2914,1262,1652,577,242,335,397,135,262,1595,547,1048,8,4,4,0,0,0,Octubre 2021
2021,Octubre,VILLAVERDE,12462,5195,7267,67,25,42,769,335,434,5208,2236,2972,752,270,482,4420,1900,2520,537,218,319,183,50,133,522,158,364,4,3,1,0,0,0,Octubre 2021
2021,Octubre,VILLA DE VALLECAS,8114,3309,4805,112,40,72,1255,577,678,2443,1071,1372,480,161,319,2761,1107,1654,369,120,249,191,58,133,498,174,324,5,1,4,0,0,0,Octubre 2021
2021,Octubre,VICÁLVARO,5227,2175,3052,117,52,65,530,253,277,1641,723,918,335,117,218,1790,793,997,303,90,213,131,31,100,377,116,261,3,0,3,0,0,0,Octubre 2021
2021,Octubre,SAN BLAS-CANILLEJAS,10121,4304,5817,62,21,41,484,205,279,3359,1510,1849,647,240,407,3827,1707,2120,586,235,351,261,79,182,890,306,584,5,1,4,0,0,0,Octubre 2021
2021,Octubre,BARAJAS,2150,882,1268,11,3,8,129,58,71,489,216,273,105,44,61,801,344,457,132,53,79,105,35,70,375,127,248,3,2,1,0,0,0,Octubre 2021
2021,Noviembre,MADRID,186380,80566,105814,1846,759,1087,16409,7458,8951,56190,25287,30903,10029,3734,6295,62110,28208,33902,9776,4111,5665,5649,1877,3772,24132,9042,15090,239,90,149,0,0,0,Noviembre 2021
2021,Noviembre,CENTRO,8710,4500,4210,60,32,28,523,281,242,2870,1552,1318,327,158,169,2499,1381,1118,401,201,200,309,132,177,1700,751,949,21,12,9,0,0,0,Noviembre 2021
2021,Noviembre,ARGANZUELA,7176,3212,3964,52,25,27,268,137,131,1422,667,755,377,145,232,2421,1187,1234,536,251,285,379,146,233,1694,644,1050,27,10,17,0,0,0,Noviembre 2021
2021,Noviembre,RETIRO,4438,1926,2512,16,8,8,173,81,92,1265,570,695,156,72,84,1117,515,602,261,116,145,237,87,150,1207,476,731,6,1,5,0,0,0,Noviembre 2021
2021,Noviembre,SALAMANCA,5342,2216,3126,14,6,8,201,84,117,1680,693,987,171,61,110,1321,601,720,270,113,157,242,93,149,1427,559,868,16,6,10,0,0,0,Noviembre 2021
2021,Noviembre,CHAMARTÍN,5159,2168,2991,26,10,16,191,93,98,1454,654,800,168,55,113,1331,591,740,255,107,148,238,82,156,1485,571,914,11,5,6,0,0,0,Noviembre 2021
2021,Noviembre,TETUÁN,9199,3973,5226,28,14,14,725,316,409,3510,1560,1950,414,154,260,2664,1196,1468,384,171,213,244,85,159,1224,475,749,6,2,4,0,0,0,Noviembre 2021
2021,Noviembre,CHAMBERÍ,5156,2214,2942,18,7,11,259,126,133,1155,533,622,185,66,119,1410,634,776,247,110,137,248,85,163,1613,644,969,21,9,12,0,0,0,Noviembre 2021
2021,Noviembre,FUENCARRAL - EL PARDO,9963,4113,5850,50,21,29,481,218,263,2682,1184,1498,517,190,327,3056,1343,1713,628,259,369,493,155,338,2041,736,1305,15,7,8,0,0,0,Noviembre 2021
2021,Noviembre,MONCLOA - ARAVACA,4588,2008,2580,12,4,8,260,126,134,1048,498,550,191,74,117,1366,663,703,275,124,151,195,60,135,1224,455,769,17,4,13,0,0,0,Noviembre 2021
2021,Noviembre,LATINA,14871,6505,8366,191,68,123,1705,802,903,3010,1348,1662,1095,403,692,5761,2704,3057,1067,466,601,471,149,322,1554,558,996,17,7,10,0,0,0,Noviembre 2021
2021,Noviembre,CARABANCHEL,18030,7830,10200,98,39,59,1563,694,869,7316,3261,4055,1047,379,668,5399,2497,2902,908,372,536,397,133,264,1296,452,844,6,3,3,0,0,0,Noviembre 2021
2021,Noviembre,USERA,10846,4687,6159,48,19,29,2858,1287,1571,2710,1160,1550,591,229,362,3615,1595,2020,387,151,236,139,40,99,494,205,289,4,1,3,0,0,0,Noviembre 2021
2021,Noviembre,PUENTE DE VALLECAS,19587,8768,10819,605,260,345,2614,1148,1466,5137,2402,2735,1179,470,709,8188,3750,4438,762,359,403,239,73,166,854,302,552,9,4,5,0,0,0,Noviembre 2021
2021,Noviembre,MORATALAZ,5607,2347,3260,84,39,45,524,228,296,1596,692,904,284,112,172,2005,894,1111,333,127,206,188,47,141,586,205,381,7,3,4,0,0,0,Noviembre 2021
2021,Noviembre,CIUDAD LINEAL,11583,5001,6582,57,16,41,438,190,248,3939,1768,2171,599,214,385,3883,1809,2074,663,254,409,404,138,266,1573,606,967,27,6,21,0,0,0,Noviembre 2021
2021,Noviembre,HORTALEZA,8933,3657,5276,117,47,70,482,236,246,2473,1085,1388,498,162,336,2855,1221,1634,544,227,317,387,131,256,1570,544,1026,7,4,3,0,0,0,Noviembre 2021
2021,Noviembre,VILLAVERDE,12232,5035,7197,71,28,43,769,333,436,5191,2217,2974,721,244,477,4266,1796,2470,524,217,307,180,44,136,506,154,352,4,2,2,0,0,0,Noviembre 2021
2021,Noviembre,VILLA DE VALLECAS,7895,3214,4681,113,40,73,1239,567,672,2407,1054,1353,458,154,304,2668,1064,1604,335,112,223,179,56,123,490,166,324,6,1,5,0,0,0,Noviembre 2021
2021,Noviembre,VICÁLVARO,5123,2139,2984,115,53,62,532,245,287,1611,716,895,334,122,212,1760,780,980,284,84,200,126,28,98,359,111,248,2,0,2,0,0,0,Noviembre 2021
2021,Noviembre,SAN BLAS-CANILLEJAS,9844,4187,5657,59,20,39,478,207,271,3248,1465,1783,611,226,385,3736,1650,2086,581,239,342,249,75,174,874,303,571,8,2,6,0,0,0,Noviembre 2021
2021,Noviembre,BARAJAS,2098,866,1232,12,3,9,126,59,67,466,208,258,106,44,62,789,337,452,131,51,80,105,38,67,361,125,236,2,1,1,0,0,0,Noviembre 2021
2021,Diciembre,MADRID,173742,75560,98182,1697,718,979,15140,6976,8164,51689,23590,28099,9328,3492,5836,58181,26458,31723,9219,3901,5318,5317,1780,3537,22946,8561,14385,225,84,141,0,0,0,Diciembre 2021
2021,Diciembre,CENTRO,8138,4247,3891,55,27,28,474,251,223,2624,1437,1187,309,146,163,2348,1314,1034,395,203,192,283,128,155,1630,732,898,20,9,11,0,0,0,Diciembre 2021
2021,Diciembre,ARGANZUELA,6732,2999,3733,42,20,22,240,119,121,1300,604,696,340,129,211,2273,1108,1165,521,248,273,361,141,220,1633,621,1012,22,9,13,0,0,0,Diciembre 2021
2021,Diciembre,RETIRO,4122,1792,2330,17,8,9,166,81,85,1127,507,620,144,69,75,1050,482,568,236,107,129,227,84,143,1149,453,696,6,1,5,0,0,0,Diciembre 2021
2021,Diciembre,SALAMANCA,4919,2050,2869,12,7,5,171,74,97,1504,622,882,154,54,100,1233,561,672,251,105,146,226,85,141,1355,538,817,13,4,9,0,0,0,Diciembre 2021
2021,Diciembre,CHAMARTÍN,4861,2050,2811,25,9,16,177,84,93,1353,607,746,158,52,106,1260,558,702,241,108,133,222,83,139,1416,545,871,9,4,5,0,0,0,Diciembre 2021
2021,Diciembre,TETUÁN,8515,3726,4789,27,13,14,645,283,362,3188,1445,1743,387,135,252,2491,1138,1353,362,172,190,231,82,149,1180,457,723,4,1,3,0,0,0,Diciembre 2021
2021,Diciembre,CHAMBERÍ,4763,2000,2763,14,3,11,251,127,124,1049,484,565,172,58,114,1297,569,728,225,98,127,233,81,152,1506,575,931,16,5,11,0,0,0,Diciembre 2021
2021,Diciembre,FUENCARRAL - EL PARDO,9260,3814,5446,43,18,25,441,207,234,2456,1092,1364,486,183,303,2858,1236,1622,600,249,351,465,140,325,1896,682,1214,15,7,8,0,0,0,Diciembre 2021
2021,Diciembre,MONCLOA - ARAVACA,4229,1853,2376,10,3,7,224,111,113,970,463,507,178,69,109,1255,618,637,257,114,143,176,52,124,1141,417,724,18,6,12,0,0,0,Diciembre 2021
2021,Diciembre,LATINA,13932,6141,7791,170,67,103,1559,742,817,2787,1252,1535,1040,392,648,5463,2590,2873,1005,440,565,441,135,306,1452,517,935,15,6,9,0,0,0,Diciembre 2021
2021,Diciembre,CARABANCHEL,16761,7365,9396,90,35,55,1433,631,802,6692,3079,3613,965,357,608,5080,2340,2740,859,347,512,375,128,247,1259,442,817,8,6,2,0,0,0,Diciembre 2021
2021,Diciembre,USERA,10047,4397,5650,46,20,26,2635,1206,1429,2482,1077,1405,548,218,330,3377,1497,1880,360,140,220,126,38,88,470,200,270,3,1,2,0,0,0,Diciembre 2021
2021,Diciembre,PUENTE DE VALLECAS,18337,8257,10080,571,253,318,2441,1106,1335,4784,2273,2511,1087,431,656,7715,3508,4207,699,325,374,229,76,153,798,280,518,13,5,8,0,0,0,Diciembre 2021
2021,Diciembre,MORATALAZ,5235,2219,3016,71,33,38,493,221,272,1493,666,827,261,104,157,1869,837,1032,304,112,192,177,51,126,560,192,368,7,3,4,0,0,0,Diciembre 2021
2021,Diciembre,CIUDAD LINEAL,10771,4653,6118,53,17,36,403,181,222,3573,1628,1945,560,201,359,3623,1677,1946,643,252,391,382,124,258,1508,568,940,26,5,21,0,0,0,Diciembre 2021
2021,Diciembre,HORTALEZA,8344,3457,4887,106,44,62,457,230,227,2263,1010,1253,462,150,312,2652,1152,1500,519,218,301,363,122,241,1515,525,990,7,6,1,0,0,0,Diciembre 2021
2021,Diciembre,VILLAVERDE,11466,4746,6720,63,26,37,709,302,407,4887,2120,2767,666,236,430,3978,1667,2311,504,205,299,182,44,138,473,144,329,4,2,2,0,0,0,Diciembre 2021
2021,Diciembre,VILLA DE VALLECAS,7407,3050,4357,102,36,66,1167,542,625,2260,1010,1250,415,133,282,2522,1014,1508,314,109,205,162,49,113,460,156,304,5,1,4,0,0,0,Diciembre 2021
2021,Diciembre,VICÁLVARO,4792,2015,2777,114,55,59,505,235,270,1489,662,827,317,117,200,1640,734,906,265,79,186,113,27,86,347,106,241,2,0,2,0,0,0,Diciembre 2021
2021,Diciembre,SAN BLAS-CANILLEJAS,9142,3913,5229,55,21,34,438,189,249,2969,1351,1618,578,216,362,3473,1550,1923,540,222,318,233,72,161,846,290,556,10,2,8,0,0,0,Diciembre 2021
2021,Diciembre,BARAJAS,1969,816,1153,11,3,8,111,54,57,439,201,238,101,42,59,724,308,416,119,48,71,110,38,72,352,121,231,2,1,1,0,0,0,Diciembre 2021
2022,Enero,MADRID,168864,73009,95855,1595,659,936,14530,6671,7859,49727,22508,27219,9374,3483,5891,56724,25717,31007,9134,3863,5271,5203,1723,3480,22353,8302,14051,224,83,141,0,0,0,Enero 2022
2022,Enero,CENTRO,7813,4099,3714,50,25,25,442,236,206,2524,1376,1148,309,145,164,2276,1275,1001,382,199,183,276,124,152,1536,711,825,18,8,10,0,0,0,Enero 2022
2022,Enero,ARGANZUELA,6551,2873,3678,37,20,17,246,114,132,1224,565,659,339,125,214,2222,1070,1152,487,223,264,356,138,218,1616,609,1007,24,9,15,0,0,0,Enero 2022
2022,Enero,RETIRO,4063,1729,2334,15,6,9,161,77,84,1134,493,641,151,68,83,1023,467,556,238,105,133,212,82,130,1123,429,694,6,2,4,0,0,0,Enero 2022
2022,Enero,SALAMANCA,4655,1928,2727,12,6,6,174,71,103,1362,550,812,154,54,100,1151,516,635,250,116,134,214,81,133,1326,531,795,12,3,9,0,0,0,Enero 2022
2022,Enero,CHAMARTÍN,4621,1913,2708,21,9,12,171,79,92,1224,534,690,153,51,102,1232,544,688,226,105,121,229,81,148,1355,504,851,10,6,4,0,0,0,Enero 2022
