Paro registrado;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Paro registrado en la Ciudad de Madrid (desde mayo de 2005);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Características;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.2.5. Paro registrado por Distrito, Nivel formativo y Sexo, por Mes (desde 2012);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Total;Total;Total;Sin estudios;Sin estudios;Sin estudios;Estudios primarios incompletos;Estudios primarios incompletos;Estudios primarios incompletos;Estudios primarios completos;Estudios primarios completos;Estudios primarios completos;Programas de formación profesional;Programas de formación profesional;Programas de formación profesional;Educación general;Educación general;Educación general;Estudios técnico-profesionales superiores;Estudios técnico-profesionales superiores;Estudios técnico-profesionales superiores;Estudios universitarios Primer ciclo;Estudios universitarios Primer ciclo;Estudios universitarios Primer ciclo;Estudios universitarios Segundo y Tercer ciclo;Estudios universitarios Segundo y Tercer ciclo;Estudios universitarios Segundo y Tercer ciclo;Otros;Otros;Otros;Otras titulaciones de F.P. n.c.o.p.;Otras titulaciones de F.P. n.c.o.p.;Otras titulaciones de F.P. n.c.o.p.
;;;Ambos sexos;Hombres;Mujeres;Ambos sexos;Hombres;Mujeres;Ambos sexos;Hombres;Mujeres;Ambos sexos;Hombres;Mujeres;Ambos sexos;Hombres;Mujeres;Ambos sexos;Hombres;Mujeres;Ambos sexos;Hombres;Mujeres;Ambos sexos;Hombres;Mujeres;Ambos sexos;Hombres;Mujeres;Ambos sexos;Hombres;Mujeres;Ambos sexos;Hombres;Mujeres
2021;Abril;17. Villaverde;14.254;6.036;8.218;88;34;54;831;352;479;6.287;2.746;3.541;756;273;483;4.977;2.181;2.796;577;218;359;190;50;140;544;180;364;4;2;2;0;0;0
2021;Abril;18. Villa de Vallecas;8.817;3.722;5.095;125;46;79;1.376;647;729;2.693;1.187;1.506;493;167;326;2.995;1.280;1.715;411;155;256;194;55;139;524;185;339;6;0;6;0;0;0
2021;Abril;19. Vicálvaro;5.559;2.374;3.185;125;57;68;578;279;299;1.813;800;1.013;357;136;221;1.918;860;1.058;282;90;192;136;34;102;348;118;230;2;0;2;0;0;0
2021;Abril;20. San Blas-Canillejas;11.310;4.951;6.359;75;29;46;552;249;303;3.892;1.752;2.140;667;254;413;4.301;1.999;2.302;621;262;359;286;80;206;911;324;587;5;2;3;0;0;0
2021;Abril;21. Barajas;2.439;1.050;1.389;18;6;12;141;60;81;580;268;312;127;57;70;928;421;507;132;61;71;114;36;78;395;140;255;4;1;3;0;0;0
2021;Mayo;Ciudad de Madrid;207.254;91.086;116.168;2.229;912;1.317;18.540;8.370;10.170;65.597;29.592;36.005;10.730;4.182;6.548;68.880;31.911;36.969;10.487;4.501;5.986;5.815;2.025;3.790;24.726;9.507;15.219;250;86;164;0;0;0
2021;Mayo;01. Centro;9.930;5.129;4.801;78;46;32;626;345;281;3.400;1.816;1.584;376;185;191;2.813;1.545;1.268;443;211;232;333;156;177;1.842;816;1.026;19;9;10;0;0;0
2021;Mayo;02. Arganzuela;8.048;3.627;4.421;59;24;35;325;165;160;1.764;823;941;403;155;248;2.749;1.335;1.414;556;266;290;398;159;239;1.766;692;1.074;28;8;20;0;0;0
2021;Mayo;03. Retiro;4.856;2.167;2.689;22;11;11;197;93;104;1.450;675;775;176;81;95;1.251;582;669;291;141;150;229;93;136;1.229;486;743;11;5;6;0;0;0
2021;Mayo;04. Salamanca;5.858;2.480;3.378;12;5;7;234;89;145;1.986;829;1.157;195;74;121;1.404;661;743;308;131;177;231;82;149;1.469;604;865;19;5;14;0;0;0
2021;Mayo;05. Chamartín;5.524;2.372;3.152;30;7;23;194;88;106;1.629;745;884;192;68;124;1.435;645;790;271;114;157;272;102;170;1.494;598;896;7;5;2;0;0;0
2021;Mayo;06. Tetuán;10.295;4.519;5.776;36;14;22;855;368;487;4.098;1.879;2.219;452;167;285;2.934;1.307;1.627;442;200;242;231;80;151;1.240;503;737;7;1;6;0;0;0
2021;Mayo;07. Chamberí;5.736;2.479;3.257;28;10;18;319;145;174;1.311;632;679;185;64;121;1.591;718;873;268;121;147;275;112;163;1.743;669;1.074;16;8;8;0;0;0
2021;Mayo;08. Fuencarral-El Pardo;10.830;4.597;6.233;67;32;35;539;232;307;3.085;1.391;1.694;546;214;332;3.329;1.494;1.835;639;275;364;478;156;322;2.133;797;1.336;14;6;8;0;0;0
2021;Mayo;09. Moncloa-Aravaca;5.061;2.251;2.810;16;7;9;316;164;152;1.169;555;614;224;101;123;1.528;720;808;279;125;154;228;86;142;1.290;488;802;11;5;6;0;0;0
2021;Mayo;10. Latina;16.629;7.455;9.174;209;84;125;2.030;912;1.118;3.574;1.600;1.974;1.167;469;698;6.487;3.154;3.333;1.174;516;658;472;159;313;1.493;554;939;23;7;16;0;0;0
2021;Mayo;11. Carabanchel;20.143;8.793;11.350;143;58;85;1.711;753;958;8.829;3.924;4.905;1.078;410;668;5.812;2.704;3.108;929;381;548;365;116;249;1.269;446;823;7;1;6;0;0;0
2021;Mayo;12. Usera;12.340;5.373;6.967;65;34;31;3.230;1.461;1.769;3.235;1.392;1.843;643;243;400;4.082;1.801;2.281;433;178;255;153;53;100;497;210;287;2;1;1;0;0;0
2021;Mayo;13. Puente de Vallecas;22.086;9.984;12.102;758;307;451;2.951;1.283;1.668;5.994;2.745;3.249;1.277;513;764;9.246;4.372;4.874;821;384;437;223;75;148;802;300;502;14;5;9;0;0;0
2021;Mayo;14. Moratalaz;6.003;2.599;3.404;93;41;52;576;260;316;1.814;797;1.017;330;138;192;2.096;962;1.134;331;133;198;184;60;124;574;205;369;5;3;2;0;0;0
2021;Mayo;15. Ciudad Lineal;13.133;5.771;7.362;68;22;46;490;221;269;4.715;2.146;2.569;638;259;379;4.335;2.005;2.330;745;312;433;426;142;284;1.689;659;1.030;27;5;22;0;0;0
2021;Mayo;16. Hortaleza;9.586;3.985;5.601;123;46;77;526;250;276;2.689;1.157;1.532;529;179;350;3.143;1.408;1.735;578;249;329;402;133;269;1.582;558;1.024;14;5;9;0;0;0
2021;Mayo;17. Villaverde;13.833;5.817;8.016;83;31;52;812;343;469;6.091;2.612;3.479;747;276;471;4.817;2.106;2.711;559;216;343;190;48;142;530;183;347;4;2;2;0;0;0
2021;Mayo;18. Villa de Vallecas;8.514;3.543;4.971;125;47;78;1.347;620;727;2.602;1.132;1.470;478;167;311;2.875;1.204;1.671;385;143;242;184;51;133;509;178;331;9;1;8;0;0;0
2021;Mayo;19. Vicálvaro;5.467;2.326;3.141;120;52;68;561;270;291;1.790;788;1.002;343;126;217;1.877;842;1.035;292;91;201;139;36;103;342;120;222;3;1;2;0;0;0
2021;Mayo;20. San Blas-Canillejas;11.047;4.838;6.209;76;28;48;563;254;309;3.827;1.705;2.122;639;243;396;4.179;1.944;2.235;614;257;357;287;90;197;856;315;541;6;2;4;0;0;0
2021;Mayo;21. Barajas;2.335;981;1.354;18;6;12;138;54;84;545;249;296;112;50;62;897;402;495;129;57;72;115;36;79;377;126;251;4;1;3;0;0;0
2021;Junio;Ciudad de Madrid;202.866;88.248;114.618;2.166;891;1.275;18.192;8.214;9.978;63.797;28.543;35.254;10.501;4.043;6.458;67.199;30.812;36.387;10.162;4.285;5.877;5.761;1.958;3.803;24.841;9.425;15.416;247;77;170;0;0;0
2021;Junio;01. Centro;9.730;5.040;4.690;75;43;32;616;340;276;3.304;1.774;1.530;358;175;183;2.771;1.522;1.249;416;204;212;330;153;177;1.836;818;1.018;24;11;13;0;0;0
2021;Junio;02. Arganzuela;7.867;3.505;4.362;49;20;29;301;151;150;1.686;773;913;410;168;242;2.719;1.319;1.400;527;252;275;397;146;251;1.752;672;1.080;26;4;22;0;0;0
2021;Junio;03. Retiro;4.799;2.108;2.691;17;7;10;207;96;111;1.433;661;772;174;73;101;1.223;563;660;276;133;143;227;88;139;1.235;484;751;7;3;4;0;0;0
2021;Junio;04. Salamanca;5.783;2.419;3.364;11;5;6;228;85;143;1.954;814;1.140;182;63;119;1.367;634;733;298;132;166;237;75;162;1.485;605;880;21;6;15;0;0;0
2021;Junio;05. Chamartín;5.447;2.334;3.113;32;8;24;200;96;104;1.608;724;884;186;62;124;1.413;641;772;268;111;157;264;99;165;1.469;588;881;7;5;2;0;0;0
2021;Junio;06. Tetuán;10.059;4.391;5.668;37;14;23;799;332;467;3.999;1.837;2.162;443;166;277;2.825;1.254;1.571;431;194;237;227;80;147;1.293;513;780;5;1;4;0;0;0
2021;Junio;07. Chamberí;5.656;2.429;3.227;29;11;18;312;148;164;1.281;605;676;196;70;126;1.571;700;871;261;117;144;268;103;165;1.722;668;1.054;16;7;9;0;0;0
2021;Junio;08. Fuencarral-El Pardo;10.672;4.408;6.264;72;35;37;517;216;301;2.982;1.299;1.683;543;202;341;3.268;1.444;1.824;654;276;378;485;155;330;2.135;774;1.361;16;7;9;0;0;0
2021;Junio;09. Moncloa-Aravaca;5.004;2.210;2.794;16;6;10;297;147;150;1.154;548;606;211;95;116;1.500;710;790;268;117;151;222;80;142;1.323;503;820;13;4;9;0;0;0
2021;Junio;10. Latina;16.112;7.132;8.980;197;76;121;1.955;883;1.072;3.458;1.546;1.912;1.126;442;684;6.281;3.011;3.270;1.128;482;646;459;152;307;1.485;532;953;23;8;15;0;0;0
2021;Junio;11. Carabanchel;19.699;8.535;11.164;133;56;77;1.697;757;940;8.540;3.771;4.769;1.062;397;665;5.700;2.626;3.074;911;367;544;367;114;253;1.282;446;836;7;1;6;0;0;0
2021;Junio;12. Usera;11.885;5.155;6.730;60;31;29;3.162;1.427;1.735;3.059;1.310;1.749;614;229;385;3.923;1.734;2.189;401;165;236;150;49;101;513;208;305;3;2;1;0;0;0
2021;Junio;13. Puente de Vallecas;21.644;9.702;11.942;747;314;433;2.923;1.284;1.639;5.839;2.667;3.172;1.254;503;751;8.984;4.180;4.804;800;358;442;227;76;151;854;316;538;16;4;12;0;0;0
2021;Junio;14. Moratalaz;5.974;2.571;3.403;87;39;48;574;262;312;1.801;779;1.022;326;136;190;2.060;949;1.111;340;140;200;185;56;129;595;207;388;6;3;3;0;0;0
2021;Junio;15. Ciudad Lineal;12.699;5.520;7.179;68;25;43;471;213;258;4.538;2.036;2.502;592;239;353;4.216;1.934;2.282;696;280;416;419;144;275;1.676;646;1.030;23;3;20;0;0;0
2021;Junio;16. Hortaleza;9.450;3.888;5.562;119;41;78;524;243;281;2.634;1.133;1.501;533;179;354;3.095;1.366;1.729;573;237;336;405;138;267;1.555;548;1.007;12;3;9;0;0;0
2021;Junio;17. Villaverde;13.431;5.585;7.846;79;30;49;802;342;460;5.905;2.508;3.397;729;265;464;4.639;2.009;2.630;559;209;350;176;43;133;537;177;360;5;2;3;0;0;0
2021;Junio;18. Villa de Vallecas;8.417;3.444;4.973;125;47;78;1.335;617;718;2.574;1.103;1.471;479;166;313;2.857;1.174;1.683;358;121;237;182;53;129;502;163;339;5;0;5;0;0;0
2021;Junio;19. Vicálvaro;5.385;2.252;3.133;122;52;70;565;269;296;1.772;770;1.002;338;124;214;1.821;794;1.027;278;90;188;141;34;107;346;119;227;2;0;2;0;0;0
2021;Junio;20. San Blas-Canillejas;10.830;4.648;6.182;74;26;48;567;246;321;3.718;1.631;2.087;634;239;395;4.092;1.867;2.225;594;244;350;283;86;197;861;307;554;7;2;5;0;0;0
2021;Junio;21. Barajas;2.323;972;1.351;17;5;12;140;60;80;558;254;304;111;50;61;874;381;493;125;56;69;110;34;76;385;131;254;3;1;2;0;0;0
2021;Julio;Ciudad de Madrid;199.825;86.085;113.740;2.077;860;1.217;17.657;7.927;9.730;61.619;27.400;34.219;10.177;3.906;6.271;65.837;29.932;35.905;10.264;4.246;6.018;6.030;2.010;4.020;25.929;9.723;16.206;235;81;154;0;0;0
2021;Julio;01. Centro;9.547;4.909;4.638;68;42;26;587;313;274;3.171;1.713;1.458;349;171;178;2.701;1.468;1.233;420;197;223;341;155;186;1.887;840;1.047;23;10;13;0;0;0
2021;Julio;02. Arganzuela;7.815;3.450;4.365;50;21;29;289;152;137;1.616;728;888;398;156;242;2.625;1.275;1.350;543;251;292;413;151;262;1.857;710;1.147;24;6;18;0;0;0
2021;Julio;03. Retiro;4.852;2.118;2.734;18;7;11;185;85;100;1.430;655;775;169;74;95;1.209;542;667;285;138;147;252;98;154;1.295;516;779;9;3;6;0;0;0
2021;Julio;04. Salamanca;5.774;2.383;3.391;13;5;8;238;93;145;1.924;788;1.136;177;61;116;1.339;626;713;289;124;165;252;82;170;1.523;599;924;19;5;14;0;0;0
2021;Julio;05. Chamartín;5.458;2.301;3.157;24;7;17;189;89;100;1.581;705;876;179;64;115;1.394;620;774;277;112;165;272;95;177;1.534;603;931;8;6;2;0;0;0
2021;Julio;06. Tetuán;9.823;4.235;5.588;35;16;19;762;315;447;3.857;1.752;2.105;414;157;257;2.742;1.210;1.532;433;185;248;252;83;169;1.324;516;808;4;1;3;0;0;0
2021;Julio;07. Chamberí;5.645;2.386;3.259;26;10;16;297;134;163;1.252;580;672;183;63;120;1.593;704;889;258;111;147;265;99;166;1.754;677;1.077;17;8;9;0;0;0
2021;Julio;08. Fuencarral-El Pardo;10.636;4.358;6.278;73;38;35;519;218;301;2.902;1.252;1.650;538;205;333;3.209;1.407;1.802;642;262;380;514;163;351;2.228;807;1.421;11;6;5;0;0;0
2021;Julio;09. Moncloa-Aravaca;4.928;2.122;2.806;17;6;11;280;136;144;1.104;509;595;189;88;101;1.472;692;780;278;114;164;230;78;152;1.346;494;852;12;5;7;0;0;0
2021;Julio;10. Latina;15.892;6.940;8.952;192;74;118;1.900;850;1.050;3.339;1.461;1.878;1.082;425;657;6.143;2.921;3.222;1.137;484;653;481;154;327;1.593;562;1.031;25;9;16;0;0;0
2021;Julio;11. Carabanchel;19.269;8.309;10.960;124;52;72;1.640;719;921;8.134;3.605;4.529;1.018;385;633;5.651;2.584;3.067;928;369;559;398;125;273;1.370;468;902;6;2;4;0;0;0
2021;Julio;12. Usera;11.601;4.982;6.619;58;30;28;3.062;1.384;1.678;2.942;1.247;1.695;592;214;378;3.834;1.677;2.157;399;161;238;163;51;112;547;216;331;4;2;2;0;0;0
2021;Julio;13. Puente de Vallecas;21.077;9.373;11.704;703;298;405;2.826;1.240;1.586;5.648;2.568;3.080;1.213;478;735;8.728;4.012;4.716;803;360;443;237;76;161;906;337;569;13;4;9;0;0;0
2021;Julio;14. Moratalaz;5.900;2.528;3.372;93;41;52;565;264;301;1.725;747;978;318;130;188;2.050;935;1.115;333;129;204;187;56;131;624;223;401;5;3;2;0;0;0
2021;Julio;15. Ciudad Lineal;12.515;5.409;7.106;71;23;48;471;201;270;4.339;1.928;2.411;593;245;348;4.138;1.900;2.238;693;279;414;424;142;282;1.763;689;1.074;23;2;21;0;0;0
2021;Julio;16. Hortaleza;9.486;3.825;5.661;115;39;76;522;242;280;2.626;1.114;1.512;529;173;356;3.048;1.321;1.727;562;224;338;419;143;276;1.654;566;1.088;11;3;8;0;0;0
2021;Julio;17. Villaverde;13.065;5.416;7.649;75;32;43;781;328;453;5.637;2.392;3.245;698;254;444;4.543;1.961;2.582;580;217;363;196;50;146;551;180;371;4;2;2;0;0;0
2021;Julio;18. Villa de Vallecas;8.323;3.365;4.958;119;43;76;1.291;595;696;2.535;1.089;1.446;469;157;312;2.807;1.118;1.689;383;135;248;197;59;138;516;167;349;6;2;4;0;0;0
2021;Julio;19. Vicálvaro;5.339;2.226;3.113;117;50;67;574;280;294;1.736;750;986;330;121;209;1.781;780;1.001;287;97;190;143;32;111;369;116;253;2;0;2;0;0;0
2021;Julio;20. San Blas-Canillejas;10.629;4.524;6.105;69;22;47;551;243;308;3.599;1.579;2.020;633;237;396;3.985;1.811;2.174;608;243;365;274;79;195;903;308;595;7;2;5;0;0;0
2021;Julio;21. Barajas;2.251;926;1.325;17;4;13;128;46;82;522;238;284;106;48;58;845;368;477;126;54;72;120;39;81;385;129;256;2;0;2;0;0;0
2021;Agosto;Ciudad de Madrid;200.565;86.355;114.210;2.002;830;1.172;17.416;7.835;9.581;60.858;27.196;33.662;10.307;3.971;6.336;66.131;29.993;36.138;10.580;4.354;6.226;6.184;2.048;4.136;26.844;10.043;16.801;243;85;158;0;0;0
2021;Agosto;01. Centro;9.573;4.948;4.625;66;37;29;574;309;265;3.194;1.732;1.462;353;176;177;2.685;1.462;1.223;412;200;212;342;155;187;1.922;864;1.058;25;13;12;0;0;0
2021;Agosto;02. Arganzuela;7.860;3.473;4.387;49;23;26;281;149;132;1.564;705;859;392;158;234;2.616;1.257;1.359;575;281;294;425;160;265;1.931;733;1.198;27;7;20;0;0;0
2021;Agosto;03. Retiro;4.873;2.102;2.771;18;7;11;185;84;101;1.398;639;759;169;74;95;1.225;544;681;285;135;150;252;96;156;1.334;521;813;7;2;5;0;0;0
2021;Agosto;04. Salamanca;5.809;2.398;3.411;13;5;8;224;92;132;1.923;792;1.131;178;64;114;1.340;612;728;300;124;176;265;88;177;1.551;619;932;15;2;13;0;0;0
2021;Agosto;05. Chamartín;5.589;2.371;3.218;26;10;16;196;95;101;1.594;719;875;175;57;118;1.442;648;794;274;105;169;273;97;176;1.599;633;966;10;7;3;0;0;0
2021;Agosto;06. Tetuán;9.947;4.272;5.675;32;15;17;761;316;445;3.870;1.750;2.120;422;160;262;2.802;1.236;1.566;434;180;254;263;86;177;1.357;528;829;6;1;5;0;0;0
2021;Agosto;07. Chamberí;5.687;2.369;3.318;28;11;17;291;128;163;1.256;562;694;187;59;128;1.574;711;863;269;114;155;277;98;179;1.790;679;1.111;15;7;8;0;0;0
2021;Agosto;08. Fuencarral-El Pardo;10.817;4.415;6.402;65;31;34;513;221;292;2.919;1.280;1.639;545;204;341;3.248;1.418;1.830;653;268;385;539;163;376;2.323;825;1.498;12;5;7;0;0;0
2021;Agosto;09. Moncloa-Aravaca;4.990;2.174;2.816;15;4;11;281;138;143;1.112;533;579;205;94;111;1.462;682;780;286;115;171;232;79;153;1.382;523;859;15;6;9;0;0;0
2021;Agosto;10. Latina;15.977;6.982;8.995;185;72;113;1.863;832;1.031;3.271;1.443;1.828;1.098;431;667;6.177;2.929;3.248;1.181;513;668;500;155;345;1.678;599;1.079;24;8;16;0;0;0
2021;Agosto;11. Carabanchel;19.217;8.365;10.852;117;49;68;1.654;727;927;7.943;3.568;4.375;1.030;398;632;5.678;2.620;3.058;952;377;575;414;132;282;1.423;492;931;6;2;4;0;0;0
2021;Agosto;12. Usera;11.526;4.966;6.560;58;28;30;2.990;1.349;1.641;2.880;1.236;1.644;601;227;374;3.836;1.680;2.156;415;163;252;164;51;113;576;229;347;6;3;3;0;0;0
2021;Agosto;13. Puente de Vallecas;20.961;9.292;11.669;657;278;379;2.765;1.220;1.545;5.542;2.527;3.015;1.227;492;735;8.737;3.984;4.753;829;364;465;246;77;169;944;345;599;14;5;9;0;0;0
2021;Agosto;14. Moratalaz;5.966;2.520;3.446;87;38;49;563;254;309;1.714;739;975;318;131;187;2.065;934;1.131;351;129;222;196;60;136;666;232;434;6;3;3;0;0;0
2021;Agosto;15. Ciudad Lineal;12.507;5.365;7.142;72;24;48;471;201;270;4.249;1.882;2.367;605;247;358;4.118;1.870;2.248;735;297;438;435;144;291;1.799;697;1.102;23;3;20;0;0;0
2021;Agosto;16. Hortaleza;9.644;3.885;5.759;125;48;77;512;238;274;2.676;1.146;1.530;534;169;365;3.057;1.327;1.730;591;233;358;420;142;278;1.720;579;1.141;9;3;6;0;0;0
2021;Agosto;17. Villaverde;12.932;5.351;7.581;74;30;44;771;325;446;5.487;2.330;3.157;714;261;453;4.545;1.952;2.593;587;226;361;195;51;144;555;174;381;4;2;2;0;0;0
2021;Agosto;18. Villa de Vallecas;8.384;3.400;4.984;117;44;73;1.287;594;693;2.504;1.081;1.423;471;162;309;2.849;1.141;1.708;402;135;267;198;59;139;550;182;368;6;2;4;0;0;0
2021;Agosto;19. Vicálvaro;5.368;2.250;3.118;114;50;64;555;278;277;1.710;741;969;328;114;214;1.834;810;1.024;294;99;195;144;34;110;387;124;263;2;0;2;0;0;0
2021;Agosto;20. San Blas-Canillejas;10.672;4.530;6.142;69;22;47;545;232;313;3.539;1.565;1.974;648;245;403;4.001;1.813;2.188;628;241;387;286;82;204;947;326;621;9;4;5;0;0;0
2021;Agosto;21. Barajas;2.266;927;1.339;15;4;11;134;53;81;513;226;287;107;48;59;840;363;477;127;55;72;118;39;79;410;139;271;2;0;2;0;0;0
2021;Septiembre;Ciudad de Madrid;195.793;84.664;111.129;1.894;776;1.118;16.874;7.624;9.250;58.880;26.479;32.401;10.170;3.927;6.243;65.203;29.676;35.527;10.451;4.357;6.094;6.052;1.997;4.055;26.022;9.736;16.286;247;92;155;0;0;0
2021;Septiembre;01. Centro;9.285;4.786;4.499;59;33;26;562;304;258;3.031;1.661;1.370;340;166;174;2.657;1.443;1.214;401;196;205;324;144;180;1.886;827;1.059;25;12;13;0;0;0
2021;Septiembre;02. Arganzuela;7.618;3.365;4.253;51;23;28;282;145;137;1.504;675;829;389;156;233;2.527;1.212;1.315;561;268;293;430;166;264;1.845;712;1.133;29;8;21;0;0;0
2021;Septiembre;03. Retiro;4.745;2.043;2.702;17;7;10;185;91;94;1.354;604;750;157;69;88;1.187;532;655;288;135;153;254;100;154;1.294;501;793;9;4;5;0;0;0
2021;Septiembre;04. Salamanca;5.632;2.323;3.309;17;7;10;208;75;133;1.852;760;1.092;170;63;107;1.331;600;731;293;125;168;261;92;169;1.483;597;886;17;4;13;0;0;0
2021;Septiembre;05. Chamartín;5.425;2.326;3.099;28;13;15;181;84;97;1.552;713;839;172;57;115;1.414;639;775;265;107;158;264;93;171;1.539;613;926;10;7;3;0;0;0
2021;Septiembre;06. Tetuán;9.697;4.205;5.492;32;16;16;733;309;424;3.703;1.673;2.030;425;161;264;2.799;1.257;1.542;422;180;242;256;85;171;1.322;523;799;5;1;4;0;0;0
2021;Septiembre;07. Chamberí;5.533;2.308;3.225;21;8;13;284;130;154;1.230;551;679;188;57;131;1.527;672;855;266;116;150;264;89;175;1.736;677;1.059;17;8;9;0;0;0
2021;Septiembre;08. Fuencarral-El Pardo;10.533;4.327;6.206;58;27;31;481;208;273;2.823;1.256;1.567;536;200;336;3.229;1.422;1.807;665;275;390;522;155;367;2.208;780;1.428;11;4;7;0;0;0
2021;Septiembre;09. Moncloa-Aravaca;4.841;2.131;2.710;16;6;10;271;131;140;1.068;519;549;194;84;110;1.455;700;755;286;119;167;215;66;149;1.319;499;820;17;7;10;0;0;0
2021;Septiembre;10. Latina;15.660;6.859;8.801;177;64;113;1.817;823;994;3.155;1.394;1.761;1.102;434;668;6.098;2.888;3.210;1.139;494;645;500;161;339;1.649;591;1.058;23;10;13;0;0;0
2021;Septiembre;11. Carabanchel;18.853;8.251;10.602;105;44;61;1.598;702;896;7.674;3.458;4.216;1.021;384;637;5.674;2.656;3.018;955;385;570;396;129;267;1.422;491;931;8;2;6;0;0;0
2021;Septiembre;12. Usera;11.324;4.930;6.394;52;24;28;2.937;1.348;1.589;2.802;1.214;1.588;597;228;369;3.802;1.678;2.124;434;172;262;156;49;107;541;216;325;3;1;2;0;0;0
2021;Septiembre;13. Puente de Vallecas;20.398;9.095;11.303;622;260;362;2.640;1.161;1.479;5.368;2.476;2.892;1.213;499;714;8.533;3.917;4.616;826;368;458;250;75;175;934;334;600;12;5;7;0;0;0
2021;Septiembre;14. Moratalaz;5.846;2.472;3.374;76;33;43;558;248;310;1.667;728;939;294;116;178;2.053;940;1.113;352;136;216;196;55;141;644;213;431;6;3;3;0;0;0
2021;Septiembre;15. Ciudad Lineal;12.242;5.282;6.960;63;21;42;459;198;261;4.148;1.855;2.293;593;244;349;4.055;1.853;2.202;706;282;424;447;150;297;1.747;675;1.072;24;4;20;0;0;0
2021;Septiembre;16. Hortaleza;9.412;3.799;5.613;123;45;78;496;236;260;2.596;1.103;1.493;528;168;360;2.982;1.286;1.696;589;248;341;408;140;268;1.680;569;1.111;10;4;6;0;0;0
2021;Septiembre;17. Villaverde;12.660;5.275;7.385;72;28;44;769;329;440;5.295;2.282;3.013;728;269;459;4.493;1.926;2.567;563;219;344;186;47;139;551;173;378;3;2;1;0;0;0
2021;Septiembre;18. Villa de Vallecas;8.156;3.304;4.852;111;41;70;1.247;567;680;2.456;1.059;1.397;460;164;296;2.777;1.111;1.666;372;128;244;197;53;144;531;179;352;5;2;3;0;0;0
2021;Septiembre;19. Vicálvaro;5.290;2.231;3.059;113;50;63;530;266;264;1.669;738;931;318;114;204;1.834;813;1.021;308;103;205;137;31;106;378;116;262;3;0;3;0;0;0
2021;Septiembre;20. San Blas-Canillejas;10.424;4.447;5.977;68;22;46;512;219;293;3.436;1.540;1.896;634;246;388;3.955;1.782;2.173;627;247;380;271;79;192;913;308;605;8;4;4;0;0;0
2021;Septiembre;21. Barajas;2.219;905;1.314;13;4;9;124;50;74;497;220;277;111;48;63;821;349;472;133;54;79;118;38;80;400;142;258;2;0;2;0;0;0
2021;Octubre;Ciudad de Madrid;190.511;82.215;108.296;1.844;758;1.086;16.483;7.470;9.013;57.102;25.684;31.418;10.321;3.865;6.456;63.655;28.918;34.737;10.196;4.227;5.969;5.864;1.945;3.919;24.801;9.259;15.542;245;89;156;0;0;0
2021;Octubre;01. Centro;8.930;4.597;4.333;60;35;25;523;281;242;2.933;1.595;1.338;327;160;167;2.552;1.381;1.171;406;201;205;321;138;183;1.784;794;990;24;12;12;0;0;0
2021;Octubre;02. Arganzuela;7.365;3.253;4.112;53;24;29;265;138;127;1.445;668;777;384;151;233;2.478;1.188;1.290;545;248;297;402;149;253;1.765;679;1.086;28;8;20;0;0;0
2021;Octubre;03. Retiro;4.541;1.965;2.576;15;7;8;171;85;86;1.272;561;711;162;74;88;1.138;521;617;266;119;147;251;102;149;1.257;494;763;9;2;7;0;0;0
2021;Octubre;04. Salamanca;5.406;2.260;3.146;14;6;8;192;71;121;1.753;747;1.006;176;70;106;1.298;585;713;285;121;164;248;96;152;1.423;558;865;17;6;11;0;0;0
2021;Octubre;05. Chamartín;5.270;2.227;3.043;28;12;16;180;84;96;1.517;681;836;176;56;120;1.370;617;753;251;107;144;248;85;163;1.489;581;908;11;4;7;0;0;0
2021;Octubre;06. Tetuán;9.315;3.997;5.318;28;14;14;712;307;405;3.537;1.564;1.973;419;154;265;2.693;1.193;1.500;404;179;225;244;86;158;1.274;499;775;4;1;3;0;0;0
2021;Octubre;07. Chamberí;5.291;2.266;3.025;20;7;13;281;133;148;1.176;546;630;177;57;120;1.458;660;798;252;111;141;252;88;164;1.661;658;1.003;14;6;8;0;0;0
2021;Octubre;08. Fuencarral-El Pardo;10.214;4.178;6.036;49;21;28;477;210;267;2.734;1.205;1.529;531;192;339;3.172;1.399;1.773;659;266;393;504;151;353;2.073;727;1.346;15;7;8;0;0;0
2021;Octubre;09. Moncloa-Aravaca;4.650;2.045;2.605;14;6;8;266;130;136;1.035;497;538;196;80;116;1.388;683;705;282;117;165;212;65;147;1.238;461;777;19;6;13;0;0;0
2021;Octubre;10. Latina;15.278;6.675;8.603;181;65;116;1.749;804;945;3.062;1.350;1.712;1.131;429;702;5.953;2.802;3.151;1.106;490;616;489;155;334;1.588;571;1.017;19;9;10;0;0;0
2021;Octubre;11. Carabanchel;18.428;7.999;10.429;102;43;59;1.574;693;881;7.424;3.335;4.089;1.052;375;677;5.549;2.567;2.982;943;377;566;406;133;273;1.369;473;896;9;3;6;0;0;0
2021;Octubre;12. Usera;11.092;4.823;6.269;47;22;25;2.908;1.338;1.570;2.734;1.172;1.562;605;235;370;3.706;1.629;2.077;418;167;251;153;45;108;517;214;303;4;1;3;0;0;0
